Country,State,City,Locality,Area_Type,Plot_Size_sqft,Builtup_Area_sqft,Carpet_Area_sqft,Floors,Floor_Number,Bedrooms,Bathrooms,Balconies,Living_Rooms,Dining_Room,Kitchens,Study_Room,Office_Room,Parking,Garden,Swimming_Pool,Terrace,Basement,Lift,Property_Age_years,Facing_Direction,Furnishing,Smart_Home,Solar_Panels,EV_Charging,Security_System,Water_Supply,Power_Backup,School_Dist_km,Hospital_Dist_km,Metro_Dist_km,Airport_Dist_km,School_Index,Hospital_Index,Transit_Index,Safety_Score,Green_Space_Score,AQI,Price_INR
India,Kerala,Thiruvananthapuram,Kowdiar,Plot Area,981,713,606,20,12,1,1,2,1,1,1,0,1,2,1,0,0,1,1,14,North-West,Unfurnished,0,1,1,0,24/7 Supply,Partial,0.88,1.28,0.75,61.01,9.3,9.4,9.8,7.0,4.1,114,11090000
India,Kerala,Kochi,Marine Drive,Super Built-up,2514,1762,1525,10,9,3,3,1,2,1,1,1,0,1,1,1,0,0,1,2,North,Semi-Furnished,0,0,1,0,24/7 Supply,Full,2.92,1.62,6.76,60.36,7.7,9.2,8.0,7.2,6.2,140,24160000
India,Punjab & Chandigarh,Ludhiana,Sahnewal Village,Plot Area,2018,1420,1199,2,2,3,4,1,1,1,1,0,0,0,1,0,1,0,0,12,North,Unfurnished,0,1,1,0,Borewell Only,Full,6.61,19.92,27.76,35.91,4.7,1.0,1.7,9.7,8.7,40,5180000
India,Kerala,Thiruvananthapuram,Kazhakkoottam,Plot Area,1385,1045,895,4,2,2,2,2,1,1,1,0,0,1,1,0,0,0,1,7,North,Fully-Furnished,0,1,1,1,24/7 Supply,Partial,1.67,5.2,5.64,66.26,8.7,7.4,8.3,9.1,7.8,115,19530000
India,Telangana,Warangal,Kazipet,Super Built-up,2957,2448,1966,4,1,4,4,3,2,1,1,0,1,0,1,0,1,0,1,18,North-West,Unfurnished,0,1,1,0,Corporation + Borewell,Partial,1.12,2.1,5.96,25.2,9.1,8.9,8.2,7.4,5.3,125,50020000
India,Punjab & Chandigarh,Chandigarh,Sector 17,Super Built-up,2931,2235,1850,20,6,5,5,1,1,1,1,1,0,2,1,0,0,0,1,23,North-West,Semi-Furnished,0,1,0,1,Corporation + Borewell,Partial,2.02,2.67,7.72,58.86,8.4,8.7,7.7,7.3,7.1,186,21970000
India,West Bengal,Howrah,Domjur Village,Plot Area,1739,1211,981,2,2,2,1,3,1,1,1,1,1,1,1,0,1,0,0,20,North,Fully-Furnished,0,1,0,0,Borewell Only,Full,10.71,10.93,44.87,46.63,1.4,4.5,1.0,7.6,8.7,48,4240000
India,Tamil Nadu,Chennai,Sholinganallur,Super Built-up,2583,1633,1341,4,4,3,3,1,1,1,1,0,0,2,0,0,1,0,1,10,West,Semi-Furnished,1,0,0,0,24/7 Supply,Full,2.81,1.69,7.72,46.69,7.8,9.2,7.7,6.7,4.1,69,13260000
India,Uttar Pradesh,Varanasi,Sarnath Village,Plot Area,1891,1576,1359,2,1,3,4,2,2,1,1,1,0,3,1,0,0,1,0,12,West,Unfurnished,0,1,0,1,Borewell Only,Partial,7.01,4.13,26.6,41.54,4.4,7.9,2.0,9.1,8.2,56,4390000
India,Kerala,Thiruvananthapuram,Kowdiar,Plot Area,2075,1341,1134,10,8,2,2,1,1,1,1,1,0,0,1,0,1,0,1,21,North,Semi-Furnished,1,0,0,1,24/7 Supply,None,1.05,2.77,2.27,55.18,9.2,8.6,9.3,6.9,6.5,191,15510000
India,Kerala,Kochi,Kumbalangi Village,Plot Area,1597,1281,1059,2,1,2,3,2,1,1,1,0,0,2,1,0,0,0,0,5,North-East,Fully-Furnished,0,1,1,0,Borewell Only,Partial,6.49,14.06,22.49,25.1,4.8,3.0,3.3,7.6,8.1,77,6980000
India,Gujarat,Ahmedabad,Bopal,Super Built-up,1614,1287,1036,20,15,2,2,2,1,1,1,1,1,1,0,1,1,0,1,23,South,Semi-Furnished,1,0,0,0,24/7 Supply,Partial,0.97,5.86,3.54,48.27,9.2,7.1,8.9,6.0,5.5,101,14450000
India,Punjab & Chandigarh,Ludhiana,Model Town,Super Built-up,1908,1397,1135,10,7,2,3,2,1,1,1,0,0,1,0,1,1,0,1,6,East,Semi-Furnished,0,0,0,0,Corporation + Borewell,Full,3.52,3.16,1.52,58.72,7.2,8.4,9.5,7.5,8.4,95,20400000
India,Uttar Pradesh,Varanasi,Lanka,Super Built-up,1945,1323,1086,20,13,2,2,1,1,1,1,0,0,2,0,0,0,0,1,9,North-East,Fully-Furnished,0,0,0,1,24/7 Supply,Full,2.5,3.13,0.52,73.01,8.0,8.4,9.8,6.9,8.2,161,25600000
India,Rajasthan,Udaipur,Sukher,Plot Area,2717,2129,1771,4,4,3,3,2,1,1,1,0,0,1,1,0,1,1,1,12,South,Unfurnished,1,0,0,1,24/7 Supply,None,2.93,5.64,2.38,63.48,7.7,7.2,9.3,7.9,5.3,93,18890000
India,Karnataka,Mysore,Hebbal,Plot Area,3985,3190,2676,4,1,5,5,1,1,1,1,0,0,2,1,1,1,1,1,19,North-East,Unfurnished,0,0,1,1,Corporation + Borewell,Partial,3.6,4.11,5.74,32.16,7.1,7.9,8.3,8.3,6.3,191,41030000
India,Delhi NCR,Faridabad,Ballabhgarh Village,Plot Area,1728,1125,923,2,2,2,2,2,1,1,1,1,0,2,1,0,1,0,0,6,South-East,Fully-Furnished,0,1,0,1,Borewell Only,None,8.02,7.57,30.04,30.22,3.6,6.2,1.0,7.8,9.0,56,8310000
India,Karnataka,Bangalore,Indiranagar,Super Built-up,2444,1710,1467,30,22,3,3,1,1,1,1,0,1,2,0,0,0,0,1,6,South-East,Semi-Furnished,1,1,0,1,24/7 Supply,Full,1.74,4.7,4.62,47.62,8.6,7.7,8.6,9.1,4.6,85,41650000
India,Karnataka,Bangalore,Electronic City,Plot Area,868,656,569,4,2,1,1,1,1,1,1,0,0,1,1,0,1,0,1,24,North,Semi-Furnished,1,0,0,0,Corporation + Borewell,Full,2.4,5.99,6.9,50.9,8.1,7.0,7.9,7.4,4.7,126,12240000
India,Tamil Nadu,Coimbatore,Gandhipuram,Super Built-up,1215,795,644,10,3,1,1,1,1,1,1,1,1,2,0,0,0,0,1,0,North-West,Unfurnished,1,0,1,1,24/7 Supply,Partial,3.18,3.81,1.41,44.37,7.5,8.1,9.6,6.3,4.7,96,11910000
India,Tamil Nadu,Madurai,SS Colony,Carpet Area,4738,3363,2827,4,3,5,5,1,1,1,1,1,0,1,0,1,0,0,1,20,South-East,Semi-Furnished,0,1,1,0,24/7 Supply,Partial,2.37,2.43,0.88,26.14,8.1,8.8,9.7,6.6,7.0,176,54970000
India,Kerala,Thiruvananthapuram,Kovalam Village,Plot Area,2272,1891,1611,2,2,3,3,1,2,1,1,0,1,0,1,0,1,0,0,16,North-East,Fully-Furnished,0,1,0,0,Borewell Only,Partial,3.98,3.04,44.15,43.06,6.8,8.5,1.0,8.5,7.3,51,8730000
India,Punjab & Chandigarh,Ludhiana,Model Town,Super Built-up,2998,2139,1739,20,20,3,3,1,2,1,1,1,0,1,1,1,1,0,1,0,North-East,Unfurnished,1,0,0,0,24/7 Supply,Full,1.23,1.35,2.88,76.17,9.0,9.3,9.1,7.6,4.9,193,31460000
India,Karnataka,Mysore,Hebbal,Carpet Area,2925,1981,1605,10,3,3,2,0,1,1,1,0,0,1,0,1,0,0,1,21,South,Semi-Furnished,0,1,0,1,24/7 Supply,Partial,2.83,1.87,3.79,68.37,7.7,9.1,8.9,8.3,4.1,60,43010000
India,Rajasthan,Udaipur,Hiran Magri,Super Built-up,1859,1225,984,10,9,2,3,2,1,1,1,0,1,3,1,0,0,0,1,18,East,Unfurnished,0,1,1,0,Corporation + Borewell,Full,2.68,3.26,0.37,63.67,7.9,8.4,9.9,6.9,5.2,65,18690000
India,Maharashtra,Pune,Viman Nagar,Carpet Area,2286,1694,1414,4,4,3,3,0,1,1,1,0,0,2,0,1,1,0,1,20,South-West,Unfurnished,0,0,0,1,Corporation + Borewell,Full,1.06,0.74,1.0,26.17,9.2,9.6,9.7,8.1,6.7,150,41280000
India,Karnataka,Mangalore,Surathkal,Super Built-up,2084,1486,1199,4,3,2,1,0,1,1,1,0,1,2,0,1,0,0,1,0,North,Unfurnished,0,0,0,1,Corporation + Borewell,Partial,1.63,1.9,5.95,77.88,8.7,9.1,8.2,8.3,8.4,207,33450000
India,Punjab & Chandigarh,Amritsar,Verka Village,Plot Area,3244,2148,1740,2,2,4,4,2,1,1,1,0,0,2,1,0,1,1,0,2,North-West,Semi-Furnished,0,1,0,1,Borewell Only,Full,6.76,10.2,41.55,54.61,4.6,4.9,1.0,8.4,7.4,33,12360000
India,Delhi NCR,Noida,Sector 150,Plot Area,1866,1408,1199,4,1,3,3,3,2,1,1,1,0,2,1,0,0,0,1,16,North,Semi-Furnished,1,0,0,1,24/7 Supply,Full,2.94,1.92,5.18,54.25,7.6,9.0,8.4,6.5,5.7,70,26930000
India,Delhi NCR,Faridabad,Surajkund,Super Built-up,1679,1105,934,20,2,2,2,3,1,1,1,0,0,1,1,0,1,0,1,18,East,Unfurnished,0,0,1,1,Corporation + Borewell,Full,0.61,2.24,6.55,21.3,9.5,8.9,8.0,6.5,4.5,65,28050000
India,Uttar Pradesh,Varanasi,Lanka,Super Built-up,1342,964,796,4,3,2,2,0,1,1,1,0,1,1,0,1,0,0,1,13,East,Unfurnished,1,0,1,1,24/7 Supply,Full,3.65,1.99,0.93,78.68,7.1,9.0,9.7,8.1,7.0,190,11950000
India,Karnataka,Bangalore,Whitefield,Super Built-up,1926,1469,1236,10,8,3,2,0,2,1,1,0,1,0,1,1,0,0,1,20,South,Fully-Furnished,0,1,0,1,24/7 Supply,Full,1.21,5.9,3.2,76.02,9.0,7.0,9.0,8.0,8.0,211,16710000
India,Punjab & Chandigarh,Ludhiana,Model Town,Plot Area,2348,1554,1328,4,3,3,3,1,1,1,1,1,0,1,1,1,0,0,1,23,West,Semi-Furnished,0,1,1,0,24/7 Supply,Full,1.67,3.11,2.8,47.76,8.7,8.4,9.2,9.0,5.3,164,20120000
India,Telangana,Hyderabad,Shamshabad Village,Plot Area,3209,2341,1913,2,2,5,5,1,1,1,1,0,0,1,1,0,1,1,0,23,West,Unfurnished,0,1,1,1,Borewell Only,Partial,7.96,13.6,35.06,33.14,3.6,3.2,1.0,9.0,9.2,70,5640000
India,Punjab & Chandigarh,Ludhiana,Sahnewal Village,Plot Area,3225,2551,2048,2,2,4,4,2,1,1,1,0,1,1,1,0,1,0,0,17,South,Semi-Furnished,0,1,0,0,Borewell Only,None,7.91,3.11,43.32,25.22,3.7,8.4,1.0,9.1,8.7,28,9730000
India,Maharashtra,Nashik,Panchavati,Super Built-up,1706,1365,1125,4,4,2,3,2,1,1,1,0,0,1,1,0,1,0,1,11,South,Semi-Furnished,1,1,0,0,24/7 Supply,Full,0.35,1.74,7.67,49.78,9.7,9.1,7.7,7.1,5.4,126,23820000
India,Maharashtra,Pune,Hadapsar,Plot Area,1366,1058,896,4,3,2,2,2,1,1,1,0,0,1,1,0,0,1,1,10,North,Unfurnished,0,1,0,0,24/7 Supply,Full,1.99,0.58,3.56,29.69,8.4,9.7,8.9,8.7,6.2,71,26120000
India,Gujarat,Ahmedabad,Satellite,Super Built-up,3575,2612,2148,4,4,5,6,2,1,1,1,0,0,1,0,1,1,0,1,5,South-West,Fully-Furnished,1,0,0,1,24/7 Supply,Partial,2.85,3.49,7.83,65.66,7.7,8.3,7.7,8.8,4.1,94,59130000
India,Maharashtra,Pune,Mulshi Village,Plot Area,1915,1218,1008,2,1,2,2,3,1,1,1,0,0,0,1,0,0,1,0,23,West,Unfurnished,0,1,1,1,Borewell Only,Full,6.73,12.83,28.67,75.29,4.6,3.6,1.4,8.6,9.8,41,4080000
India,Karnataka,Hubli-Dharwad,Rayapur Village,Plot Area,1318,829,682,2,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,4,East,Semi-Furnished,0,1,0,1,Borewell Only,Full,6.49,5.53,27.58,55.17,4.8,7.2,1.7,9.7,8.4,35,8180000
India,Telangana,Hyderabad,HITECH City,Plot Area,2155,1397,1205,10,3,2,2,1,1,1,1,0,0,1,1,0,0,0,1,0,South-West,Unfurnished,0,1,1,1,Corporation + Borewell,Full,0.75,5.89,1.27,24.84,9.4,7.1,9.6,7.7,4.3,161,41210000
India,Gujarat,Vadodara,Gotri,Super Built-up,1454,1206,1018,4,1,2,2,3,1,1,1,1,0,1,1,0,0,0,1,8,North-East,Semi-Furnished,0,1,0,1,24/7 Supply,Partial,0.76,4.84,2.31,36.85,9.4,7.6,9.3,9.0,5.4,153,19840000
India,Maharashtra,Nashik,Indira Nagar,Super Built-up,1647,1135,975,20,11,2,2,1,1,1,1,1,0,1,0,0,0,0,1,1,North-West,Fully-Furnished,0,0,0,1,Corporation + Borewell,Partial,3.53,2.75,6.25,52.97,7.2,8.6,8.1,8.6,4.4,134,20290000
India,Delhi NCR,Gurugram,DLF Phase 5,Super Built-up,2689,1875,1547,10,5,3,3,2,2,1,1,0,0,0,0,0,0,0,1,16,North-West,Unfurnished,0,0,1,1,Corporation + Borewell,Partial,1.58,4.12,2.49,50.88,8.7,7.9,9.3,8.7,7.8,72,50390000
India,Telangana,Warangal,Kazipet,Super Built-up,1335,1049,862,4,1,2,2,0,1,1,1,0,0,2,1,1,1,0,1,20,West,Semi-Furnished,1,0,0,1,Corporation + Borewell,None,3.17,4.49,3.54,26.39,7.5,7.8,8.9,8.0,6.1,154,12600000
India,Karnataka,Mangalore,Kadri,Super Built-up,2471,1591,1328,10,6,3,4,1,1,1,1,0,0,2,0,0,0,0,1,16,East,Unfurnished,0,0,1,1,24/7 Supply,Full,2.02,5.45,2.69,68.14,8.4,7.3,9.2,7.8,8.4,119,26520000
India,Karnataka,Mysore,Hebbal,Carpet Area,2097,1326,1111,4,3,2,3,2,1,1,1,1,0,1,0,0,0,0,1,8,South-East,Unfurnished,0,0,0,0,24/7 Supply,Partial,2.26,4.25,2.82,76.93,8.2,7.9,9.2,7.3,5.8,173,28430000
India,West Bengal,Kolkata,Ballygunge,Super Built-up,2613,2109,1804,10,5,3,2,2,1,1,1,1,0,0,0,1,0,0,1,7,South-East,Fully-Furnished,0,0,0,1,Corporation + Borewell,Full,1.55,1.65,0.23,23.88,8.8,9.2,9.9,9.2,8.1,72,32550000
India,Karnataka,Mysore,Gokulam,Super Built-up,2147,1586,1316,20,1,3,3,1,1,1,1,0,0,1,1,0,0,0,1,19,North-West,Fully-Furnished,0,1,0,1,24/7 Supply,Full,1.68,0.96,1.34,28.79,8.7,9.5,9.6,6.7,7.9,107,22700000
India,Maharashtra,Mumbai,Juhu,Carpet Area,3888,2993,2440,10,10,5,4,1,1,1,1,0,0,1,0,0,1,0,1,0,South-East,Unfurnished,1,1,0,0,Corporation + Borewell,Full,3.25,3.71,3.13,45.86,7.4,8.1,9.1,6.4,4.1,83,63550000
India,Gujarat,Ahmedabad,Sanand Village,Plot Area,1364,953,800,2,1,2,2,1,1,1,1,0,0,3,1,0,0,0,0,17,East,Semi-Furnished,0,1,0,0,Borewell Only,Partial,5.44,14.72,36.48,48.32,5.6,2.6,1.0,9.4,7.1,75,4660000
India,Telangana,Hyderabad,Kondapur,Carpet Area,2495,1784,1490,4,3,3,3,1,1,1,1,1,0,2,0,1,0,0,1,3,North-East,Fully-Furnished,1,0,1,1,24/7 Supply,None,3.58,1.65,0.75,57.22,7.1,9.2,9.8,6.5,7.9,211,26160000
India,Tamil Nadu,Coimbatore,Gandhipuram,Carpet Area,846,603,510,10,10,1,2,1,1,1,1,1,1,2,0,0,1,0,1,9,East,Unfurnished,1,1,0,0,24/7 Supply,Full,1.56,1.72,4.17,66.25,8.8,9.1,8.7,6.6,4.6,79,13260000
India,Delhi NCR,Delhi,Connaught Place,Carpet Area,3320,2344,1990,10,6,5,5,2,1,1,1,0,0,1,0,0,1,0,1,13,North-West,Unfurnished,0,0,1,0,Corporation + Borewell,Partial,0.57,3.05,2.56,37.78,9.5,8.5,9.2,6.7,5.2,212,67440000
India,Karnataka,Mysore,Hebbal,Super Built-up,978,758,637,20,2,1,1,2,1,1,1,1,1,1,0,0,1,0,1,9,South,Fully-Furnished,0,0,0,1,Corporation + Borewell,Partial,1.71,3.48,5.62,32.81,8.6,8.3,8.3,7.1,5.1,213,8050000
India,Telangana,Warangal,Hanamkonda,Super Built-up,1700,1329,1125,20,20,2,2,1,1,1,1,0,1,2,0,0,1,0,1,3,South-West,Fully-Furnished,0,0,1,0,24/7 Supply,Full,0.63,1.17,6.72,73.05,9.5,9.4,8.0,8.9,6.1,209,38840000
India,West Bengal,Howrah,Shibpur,Super Built-up,2206,1511,1309,10,7,3,3,3,2,1,1,1,0,2,0,0,1,0,1,23,West,Unfurnished,1,0,0,1,Corporation + Borewell,Full,2.02,0.55,7.04,29.74,8.4,9.7,7.9,7.6,8.2,191,18880000
India,Karnataka,Mysore,Vijayanagar,Super Built-up,2921,1953,1598,20,20,3,2,1,2,1,1,0,0,1,0,0,1,0,1,11,East,Semi-Furnished,0,1,0,1,Corporation + Borewell,None,2.62,4.12,1.85,77.49,7.9,7.9,9.4,6.7,5.1,141,40730000
India,Delhi NCR,Gurugram,DLF Phase 5,Super Built-up,805,594,508,10,3,1,1,2,1,0,1,0,1,1,0,1,1,0,1,20,South,Semi-Furnished,0,1,0,1,24/7 Supply,Full,2.58,2.59,6.9,65.27,7.9,8.7,7.9,6.1,4.7,135,12380000
India,Gujarat,Surat,Ghod Dod Road,Super Built-up,1792,1409,1193,10,10,3,4,1,2,1,1,1,0,1,0,0,1,0,1,3,North,Fully-Furnished,0,0,1,1,Corporation + Borewell,Partial,1.12,3.62,3.86,66.73,9.1,8.2,8.8,9.0,4.5,216,17780000
India,Telangana,Hyderabad,HITECH City,Super Built-up,3121,1959,1624,20,12,3,3,1,2,1,1,0,0,2,0,0,0,0,1,23,North-East,Semi-Furnished,1,0,0,1,Corporation + Borewell,None,2.24,4.94,2.2,23.48,8.2,7.5,9.3,7.1,6.6,162,29470000
India,Telangana,Warangal,Kazipet,Super Built-up,4121,2594,2126,30,3,5,5,1,1,1,1,0,1,0,0,1,0,0,1,12,East,Unfurnished,1,1,0,1,24/7 Supply,Partial,2.01,1.19,7.27,78.87,8.4,9.4,7.8,6.2,4.4,150,48800000
India,West Bengal,Kolkata,Ballygunge,Super Built-up,1925,1500,1242,4,1,3,3,2,1,1,1,0,0,2,1,0,1,0,1,13,North-East,Semi-Furnished,0,0,0,1,Corporation + Borewell,Full,0.75,5.9,5.46,67.22,9.4,7.0,8.4,7.3,5.9,217,13820000
India,Tamil Nadu,Madurai,SS Colony,Super Built-up,1925,1556,1317,30,26,3,3,3,1,1,1,0,0,2,0,0,0,0,1,14,South,Fully-Furnished,1,1,0,1,Corporation + Borewell,Partial,1.21,4.8,2.84,29.41,9.0,7.6,9.1,6.8,5.2,120,19350000
India,Uttar Pradesh,Kanpur,Kidwai Nagar,Plot Area,2448,1977,1653,4,1,3,3,2,1,1,1,0,0,1,1,0,0,0,1,11,North-East,Fully-Furnished,0,0,0,0,24/7 Supply,Partial,3.02,4.35,0.44,55.6,7.6,7.8,9.9,8.3,4.9,156,16960000
India,Telangana,Hyderabad,Gachibowli,Super Built-up,1661,1206,1044,20,14,2,2,1,1,1,1,0,0,2,1,0,0,0,1,12,North-East,Fully-Furnished,1,1,0,0,24/7 Supply,Partial,2.33,4.76,6.29,46.29,8.1,7.6,8.1,6.9,4.4,157,18910000
India,Rajasthan,Jaipur,Raja Park,Super Built-up,874,657,546,4,3,1,1,2,1,1,1,0,0,1,0,0,0,0,1,12,North-East,Fully-Furnished,0,0,0,0,24/7 Supply,Partial,0.5,1.13,2.37,56.83,9.6,9.4,9.3,9.0,6.2,217,13040000
India,Telangana,Hyderabad,Gachibowli,Plot Area,2256,1498,1277,4,1,2,2,2,1,1,1,0,1,1,1,0,0,1,1,5,South-West,Semi-Furnished,1,0,0,1,24/7 Supply,None,1.18,3.73,4.56,40.21,9.1,8.1,8.6,8.7,4.8,190,20610000
India,West Bengal,Howrah,Domjur Village,Plot Area,1447,1139,931,2,2,2,2,3,1,1,1,0,1,2,1,0,1,0,0,22,North-East,Unfurnished,0,1,1,0,Borewell Only,Partial,7.33,5.0,36.55,31.54,4.1,7.5,1.0,7.9,8.3,78,4820000
India,Telangana,Hyderabad,Kondapur,Super Built-up,1979,1393,1115,10,3,2,2,1,1,1,1,0,0,1,0,0,0,0,1,17,South-East,Semi-Furnished,0,0,0,1,24/7 Supply,Partial,1.39,2.2,2.27,23.95,8.9,8.9,9.3,8.7,7.9,175,30420000
India,Maharashtra,Mumbai,Worli,Super Built-up,2224,1454,1227,20,7,3,3,2,2,1,1,0,0,2,1,0,0,0,1,21,South-East,Unfurnished,1,0,1,1,24/7 Supply,Full,2.7,4.77,4.19,42.59,7.8,7.6,8.7,7.1,6.9,112,31320000
India,Karnataka,Bangalore,Indiranagar,Super Built-up,977,749,638,20,1,1,1,3,1,0,1,0,1,1,1,1,0,0,1,2,North-East,Unfurnished,0,1,0,0,Corporation + Borewell,Partial,2.94,3.83,5.61,70.05,7.6,8.1,8.3,6.5,7.8,189,18000000
India,West Bengal,Kolkata,Ballygunge,Super Built-up,2189,1694,1423,20,16,3,2,3,1,1,1,0,0,2,1,0,0,0,1,20,South-East,Unfurnished,0,1,1,0,Corporation + Borewell,Full,0.52,0.68,5.02,57.55,9.6,9.7,8.5,6.8,6.0,127,18630000
India,Kerala,Thiruvananthapuram,Vellayambalam,Super Built-up,1818,1354,1157,4,3,2,2,2,1,1,1,1,0,1,0,0,1,0,1,2,South,Unfurnished,0,0,0,1,Corporation + Borewell,Partial,1.32,5.12,3.93,75.98,8.9,7.4,8.8,7.8,5.3,203,22820000
India,Gujarat,Ahmedabad,Prahlad Nagar,Carpet Area,1795,1206,1038,20,13,2,2,0,1,1,1,0,0,1,0,0,1,0,1,10,South-East,Semi-Furnished,0,0,0,0,Corporation + Borewell,Full,3.61,1.27,3.51,37.52,7.1,9.4,8.9,7.8,8.3,125,18650000
India,Punjab & Chandigarh,Chandigarh,Sector 17,Super Built-up,3197,2110,1694,4,1,4,4,2,1,1,1,1,0,1,1,1,0,0,1,11,South,Unfurnished,0,1,1,1,Corporation + Borewell,Full,1.71,3.05,2.03,73.07,8.6,8.5,9.4,8.4,4.1,130,20190000
India,West Bengal,Howrah,Domjur Village,Plot Area,1652,1052,910,2,1,2,2,0,1,1,1,0,0,1,1,0,1,0,0,9,South-East,Unfurnished,0,1,0,0,Borewell Only,Partial,11.91,12.05,33.65,78.46,1.0,4.0,1.0,8.3,8.1,63,3700000
India,Uttar Pradesh,Lucknow,Gomti Nagar,Carpet Area,1668,1055,880,30,14,2,1,2,1,1,1,0,0,1,0,0,1,0,1,13,North-West,Unfurnished,1,1,0,0,Corporation + Borewell,Full,1.49,2.54,7.2,66.61,8.8,8.7,7.8,7.9,5.4,92,10140000
India,Karnataka,Mysore,Hebbal,Super Built-up,1806,1350,1170,10,6,2,2,3,1,1,1,0,0,0,0,0,0,0,1,15,East,Unfurnished,0,1,0,1,24/7 Supply,Partial,3.14,1.18,0.77,60.65,7.5,9.4,9.8,8.7,6.2,161,19940000
India,Delhi NCR,Noida,Yamuna Expressway Village,Plot Area,2181,1589,1349,2,2,3,2,1,1,1,1,1,0,2,1,0,1,0,0,10,North-West,Semi-Furnished,0,1,0,0,Borewell Only,Full,10.92,6.72,17.36,20.17,1.3,6.6,4.8,8.9,8.7,39,8180000
India,Uttar Pradesh,Varanasi,Sarnath Village,Plot Area,1853,1466,1186,2,2,2,2,2,1,1,1,0,0,1,1,0,1,0,0,3,North-East,Semi-Furnished,0,1,0,1,Borewell Only,Full,11.85,3.8,16.41,71.52,1.0,8.1,5.1,8.2,8.0,27,3810000
India,West Bengal,Kolkata,Park Street,Carpet Area,3565,2838,2339,20,2,4,3,2,1,1,1,0,0,1,0,1,0,0,1,18,West,Unfurnished,0,0,1,1,24/7 Supply,None,2.6,5.02,6.33,26.43,7.9,7.5,8.1,7.1,6.1,101,37820000
India,Tamil Nadu,Chennai,O M R,Super Built-up,1620,1057,902,20,4,2,3,1,1,1,1,0,1,2,0,1,0,0,1,15,North-East,Semi-Furnished,0,0,0,1,Corporation + Borewell,Full,2.35,4.24,5.57,52.04,8.1,7.9,8.3,8.7,7.8,195,12760000
India,Kerala,Thiruvananthapuram,Vellayambalam,Plot Area,819,656,565,4,4,1,2,1,1,1,1,0,0,2,1,1,1,0,1,14,South,Unfurnished,0,0,0,1,Corporation + Borewell,Partial,2.16,4.32,6.31,20.92,8.3,7.8,8.1,7.7,7.5,125,3680000
India,Maharashtra,Pune,Kharadi,Super Built-up,2328,1811,1573,4,2,3,2,3,1,1,1,1,0,2,1,0,0,0,1,15,South-West,Unfurnished,1,0,0,1,Corporation + Borewell,None,3.36,3.67,1.51,39.41,7.3,8.2,9.5,7.5,5.9,70,32980000
India,Uttar Pradesh,Lucknow,Gomti Nagar,Super Built-up,2747,2134,1763,30,18,4,4,2,2,1,1,0,0,1,0,0,0,0,1,18,South-West,Fully-Furnished,1,1,0,0,Corporation + Borewell,Full,1.35,4.84,0.37,79.72,8.9,7.6,9.9,8.8,7.3,102,38710000
India,West Bengal,Kolkata,Park Street,Super Built-up,2387,1744,1441,30,9,3,3,3,1,1,1,0,0,1,1,1,1,0,1,20,South,Unfurnished,1,1,0,0,Corporation + Borewell,Partial,2.21,5.42,0.44,65.65,8.2,7.3,9.9,8.0,6.7,200,23010000
India,Kerala,Kochi,Kakkanad,Super Built-up,2614,1850,1495,30,10,3,3,2,1,1,1,1,0,1,0,1,0,0,1,8,West,Semi-Furnished,0,0,1,1,Corporation + Borewell,Partial,2.57,0.97,7.84,33.53,7.9,9.5,7.6,7.2,4.6,86,31070000
India,Maharashtra,Nashik,Trimbak Village,Plot Area,1811,1216,1002,2,1,2,2,0,1,1,1,1,0,0,1,0,0,0,0,9,South-West,Semi-Furnished,0,1,1,0,Borewell Only,Full,8.27,19.47,40.67,27.55,3.4,1.0,1.0,8.5,9.8,28,7170000
India,Tamil Nadu,Madurai,Avaniapuram Village,Plot Area,2000,1336,1113,2,2,2,1,1,1,1,1,1,0,1,1,0,1,0,0,22,South,Semi-Furnished,0,1,1,1,Borewell Only,Partial,8.44,12.14,33.94,20.96,3.2,3.9,1.0,8.4,8.6,57,5000000
India,Tamil Nadu,Coimbatore,Gandhipuram,Super Built-up,2375,1946,1567,20,11,3,3,1,1,1,1,1,0,2,0,0,1,0,1,10,South-East,Semi-Furnished,1,0,0,0,Corporation + Borewell,Partial,0.97,0.96,7.72,46.14,9.2,9.5,7.7,8.8,6.2,163,40320000
India,Uttar Pradesh,Varanasi,Cantonment,Super Built-up,2540,1969,1579,4,2,4,3,0,1,1,1,0,0,0,0,0,0,0,1,20,North-East,Unfurnished,0,1,0,0,24/7 Supply,Partial,2.93,4.89,4.87,55.0,7.7,7.6,8.5,7.2,4.7,130,20880000
India,Uttar Pradesh,Kanpur,Bithoor Village,Plot Area,1695,1162,987,2,1,2,2,2,1,1,1,1,0,1,1,0,1,1,0,18,South,Semi-Furnished,0,1,0,1,Borewell Only,Partial,2.61,14.6,31.59,48.78,7.9,2.7,1.0,9.2,8.3,37,3180000
India,Tamil Nadu,Madurai,SS Colony,Super Built-up,3019,2053,1773,10,6,3,3,3,1,1,1,0,0,0,1,0,1,0,1,12,South,Unfurnished,1,0,1,1,Corporation + Borewell,Partial,2.38,4.01,2.14,79.31,8.1,8.0,9.4,9.2,8.0,98,42290000
